model,source_lang,target_lang,MRR,avg_rank
jinaai/jina-embeddings-v3,eng_Latn,ace_Arab,0.3084733042154653,144.8893280632411
jinaai/jina-embeddings-v3,eng_Latn,ace_Latn,0.7243191006843934,37.008893280632414
jinaai/jina-embeddings-v3,eng_Latn,acm_Arab,0.9970355731225296,1.007905138339921
jinaai/jina-embeddings-v3,eng_Latn,acq_Arab,0.9990942028985508,1.0108695652173914
jinaai/jina-embeddings-v3,eng_Latn,aeb_Arab,0.9868552744764112,1.7203557312252964
jinaai/jina-embeddings-v3,eng_Latn,afr_Latn,0.9995059288537548,1.0009881422924902
jinaai/jina-embeddings-v3,eng_Latn,ajp_Arab,0.9969532279314888,1.0266798418972332
jinaai/jina-embeddings-v3,eng_Latn,aka_Latn,0.5372690959036045,147.24802371541503
jinaai/jina-embeddings-v3,eng_Latn,als_Latn,0.9995059288537548,1.0009881422924902
jinaai/jina-embeddings-v3,eng_Latn,amh_Ethi,0.991660435138696,1.0573122529644268
jinaai/jina-embeddings-v3,eng_Latn,apc_Arab,0.9956274703557312,1.0197628458498025
jinaai/jina-embeddings-v3,eng_Latn,arb_Arab,0.9995059288537548,1.0009881422924902
jinaai/jina-embeddings-v3,eng_Latn,arb_Latn,0.3944712842617708,145.9179841897233
jinaai/jina-embeddings-v3,eng_Latn,ars_Arab,0.9995059288537548,1.0009881422924902
jinaai/jina-embeddings-v3,eng_Latn,ary_Arab,0.9678389671260328,4.944664031620554
jinaai/jina-embeddings-v3,eng_Latn,arz_Arab,0.9959415584415584,1.016798418972332
jinaai/jina-embeddings-v3,eng_Latn,asm_Beng,0.9779823117322044,1.1630434782608696
jinaai/jina-embeddings-v3,eng_Latn,ast_Latn,0.995882740447958,1.0088932806324111
jinaai/jina-embeddings-v3,eng_Latn,awa_Deva,0.9897686990637125,3.794466403162055
jinaai/jina-embeddings-v3,eng_Latn,ayr_Latn,0.471408871423127,153.49604743083003
jinaai/jina-embeddings-v3,eng_Latn,azb_Arab,0.8103867428394949,9.65810276679842
jinaai/jina-embeddings-v3,eng_Latn,azj_Latn,0.998355919442876,1.3468379446640315
jinaai/jina-embeddings-v3,eng_Latn,bak_Cyrl,0.7558194736096328,22.49802371541502
jinaai/jina-embeddings-v3,eng_Latn,bam_Latn,0.4313940016077899,171.84584980237153
jinaai/jina-embeddings-v3,eng_Latn,ban_Latn,0.863905715665665,8.262845849802371
jinaai/jina-embeddings-v3,eng_Latn,bel_Cyrl,0.9995059288537548,1.0009881422924902
jinaai/jina-embeddings-v3,eng_Latn,bem_Latn,0.5164965904241985,149.52766798418972
jinaai/jina-embeddings-v3,eng_Latn,ben_Beng,0.9985177865612648,1.0029644268774704
jinaai/jina-embeddings-v3,eng_Latn,bho_Deva,0.9880410167231468,1.0602766798418972
jinaai/jina-embeddings-v3,eng_Latn,bjn_Arab,0.2683457957741973,185.1185770750988
jinaai/jina-embeddings-v3,eng_Latn,bjn_Latn,0.9201467595093534,4.638339920948616
jinaai/jina-embeddings-v3,eng_Latn,bod_Tibt,0.1540850467106871,377.4782608695652
jinaai/jina-embeddings-v3,eng_Latn,bos_Latn,0.99901185770751,1.0019762845849802
jinaai/jina-embeddings-v3,eng_Latn,bug_Latn,0.7045236548307796,37.94762845849802
jinaai/jina-embeddings-v3,eng_Latn,bul_Cyrl,1.0,1.0
jinaai/jina-embeddings-v3,eng_Latn,cat_Latn,1.0,1.0
jinaai/jina-embeddings-v3,eng_Latn,ceb_Latn,0.8791157132102813,6.689723320158103
jinaai/jina-embeddings-v3,eng_Latn,ces_Latn,1.0,1.0
jinaai/jina-embeddings-v3,eng_Latn,cjk_Latn,0.4822802797909469,153.7579051383399
jinaai/jina-embeddings-v3,eng_Latn,ckb_Arab,0.3790512504319859,101.6413043478261
jinaai/jina-embeddings-v3,eng_Latn,crh_Latn,0.962538760310011,1.5523715415019763
jinaai/jina-embeddings-v3,eng_Latn,cym_Latn,0.9940240918501788,1.0395256916996047
jinaai/jina-embeddings-v3,eng_Latn,dan_Latn,1.0,1.0
jinaai/jina-embeddings-v3,eng_Latn,deu_Latn,1.0,1.0
jinaai/jina-embeddings-v3,eng_Latn,dik_Latn,0.5181157112622241,151.25691699604744
jinaai/jina-embeddings-v3,eng_Latn,dyu_Latn,0.4470270994188526,152.91304347826087
jinaai/jina-embeddings-v3,eng_Latn,dzo_Tibt,0.0107274693863539,501.3863636363636
jinaai/jina-embeddings-v3,eng_Latn,ell_Grek,0.9995059288537548,1.0009881422924902
jinaai/jina-embeddings-v3,eng_Latn,epo_Latn,0.9995059288537548,1.0009881422924902
jinaai/jina-embeddings-v3,eng_Latn,est_Latn,1.0,1.0
jinaai/jina-embeddings-v3,eng_Latn,eus_Latn,0.997859025032938,1.004940711462451
jinaai/jina-embeddings-v3,eng_Latn,ewe_Latn,0.4762481292630564,170.5820158102767
jinaai/jina-embeddings-v3,eng_Latn,fao_Latn,0.9779311428128564,1.1452569169960474
jinaai/jina-embeddings-v3,eng_Latn,fij_Latn,0.4652885089130599,151.77964426877472
jinaai/jina-embeddings-v3,eng_Latn,fin_Latn,0.9993412384716732,1.0019762845849802
jinaai/jina-embeddings-v3,eng_Latn,fon_Latn,0.4284240593495197,205.5909090909091
jinaai/jina-embeddings-v3,eng_Latn,fra_Latn,0.9995059288537548,1.0009881422924902
jinaai/jina-embeddings-v3,eng_Latn,fur_Latn,0.939434461255714,1.9061264822134387
jinaai/jina-embeddings-v3,eng_Latn,fuv_Latn,0.4644662114635092,162.53656126482213
jinaai/jina-embeddings-v3,eng_Latn,gaz_Latn,0.3867539244296473,149.98715415019765
jinaai/jina-embeddings-v3,eng_Latn,gla_Latn,0.7675315558234772,9.08498023715415
jinaai/jina-embeddings-v3,eng_Latn,gle_Latn,0.9751990762860328,1.115612648221344
jinaai/jina-embeddings-v3,eng_Latn,glg_Latn,1.0,1.0
jinaai/jina-embeddings-v3,eng_Latn,grn_Latn,0.7006247449503158,40.3498023715415
jinaai/jina-embeddings-v3,eng_Latn,guj_Gujr,0.9985177865612648,1.006916996047431
jinaai/jina-embeddings-v3,eng_Latn,hat_Latn,0.6931361805085813,29.18577075098814
jinaai/jina-embeddings-v3,eng_Latn,hau_Latn,0.5227616710126369,92.26383399209486
jinaai/jina-embeddings-v3,eng_Latn,heb_Hebr,1.0,1.0
jinaai/jina-embeddings-v3,eng_Latn,hin_Deva,1.0,1.0
jinaai/jina-embeddings-v3,eng_Latn,hne_Deva,0.987742205534794,2.494071146245059
jinaai/jina-embeddings-v3,eng_Latn,hrv_Latn,0.9985177865612648,1.0029644268774704
jinaai/jina-embeddings-v3,eng_Latn,hun_Latn,0.9995059288537548,1.0009881422924902
jinaai/jina-embeddings-v3,eng_Latn,hye_Armn,1.0,1.0
jinaai/jina-embeddings-v3,eng_Latn,ibo_Latn,0.4689628574351341,162.8201581027668
jinaai/jina-embeddings-v3,eng_Latn,ilo_Latn,0.7540635391403933,26.24110671936759
jinaai/jina-embeddings-v3,eng_Latn,ind_Latn,0.9995059288537548,1.0009881422924902
jinaai/jina-embeddings-v3,eng_Latn,isl_Latn,0.9973649538866932,1.005928853754941
jinaai/jina-embeddings-v3,eng_Latn,ita_Latn,1.0,1.0
jinaai/jina-embeddings-v3,eng_Latn,jav_Latn,0.9303359346193484,3.6205533596837935
jinaai/jina-embeddings-v3,eng_Latn,jpn_Jpan,1.0,1.0
jinaai/jina-embeddings-v3,eng_Latn,kab_Latn,0.3164668463843764,211.66699604743084
jinaai/jina-embeddings-v3,eng_Latn,kac_Latn,0.4821279262438123,172.850790513834
jinaai/jina-embeddings-v3,eng_Latn,kam_Latn,0.4986204226237394,146.35770750988144
jinaai/jina-embeddings-v3,eng_Latn,kan_Knda,0.9975296442687748,1.004940711462451
jinaai/jina-embeddings-v3,eng_Latn,kas_Arab,0.8432484210798106,7.317193675889328
