model,source_lang,target_lang,MRR,avg_rank
ensemble_jinaai_jina_embeddings_v3_intfloat_multilingual_e5_large,ace_Latn,ace_Latn,1.0,1.0
ensemble_jinaai_jina_embeddings_v3_intfloat_multilingual_e5_large,ace_Latn,ceb_Latn,0.8081850126486371,10.969367588932808
ensemble_jinaai_jina_embeddings_v3_intfloat_multilingual_e5_large,ace_Latn,eng_Latn,0.8415743631560016,13.576086956521738
ensemble_jinaai_jina_embeddings_v3_intfloat_multilingual_e5_large,ace_Latn,jav_Latn,0.8438144402662405,9.735177865612648
ensemble_jinaai_jina_embeddings_v3_intfloat_multilingual_e5_large,ace_Latn,por_Latn,0.8236605968478391,14.33102766798419
ensemble_jinaai_jina_embeddings_v3_intfloat_multilingual_e5_large,ace_Latn,rus_Cyrl,0.8167130599898927,13.193675889328064
ensemble_jinaai_jina_embeddings_v3_intfloat_multilingual_e5_large,ace_Latn,war_Latn,0.826724727748353,10.34486166007905
ensemble_jinaai_jina_embeddings_v3_intfloat_multilingual_e5_large,acm_Arab,bul_Cyrl,0.9995059288537548,1.0009881422924902
ensemble_jinaai_jina_embeddings_v3_intfloat_multilingual_e5_large,acm_Arab,ces_Latn,0.99901185770751,1.0019762845849802
ensemble_jinaai_jina_embeddings_v3_intfloat_multilingual_e5_large,acm_Arab,dan_Latn,0.9980237154150198,1.0039525691699605
ensemble_jinaai_jina_embeddings_v3_intfloat_multilingual_e5_large,acm_Arab,deu_Latn,0.99901185770751,1.0019762845849802
ensemble_jinaai_jina_embeddings_v3_intfloat_multilingual_e5_large,acm_Arab,ell_Grek,0.9985177865612648,1.0029644268774704
ensemble_jinaai_jina_embeddings_v3_intfloat_multilingual_e5_large,acm_Arab,eng_Latn,0.9995059288537548,1.0009881422924902
ensemble_jinaai_jina_embeddings_v3_intfloat_multilingual_e5_large,acm_Arab,fin_Latn,0.997068511198946,1.0088932806324111
ensemble_jinaai_jina_embeddings_v3_intfloat_multilingual_e5_large,acm_Arab,fra_Latn,0.9985177865612648,1.0029644268774704
ensemble_jinaai_jina_embeddings_v3_intfloat_multilingual_e5_large,acm_Arab,heb_Hebr,0.9973649538866932,1.005928853754941
ensemble_jinaai_jina_embeddings_v3_intfloat_multilingual_e5_large,acm_Arab,hrv_Latn,0.9985177865612648,1.0029644268774704
ensemble_jinaai_jina_embeddings_v3_intfloat_multilingual_e5_large,acm_Arab,hun_Latn,0.9971767363071712,1.0098814229249011
ensemble_jinaai_jina_embeddings_v3_intfloat_multilingual_e5_large,acm_Arab,ind_Latn,0.9980237154150198,1.0039525691699605
ensemble_jinaai_jina_embeddings_v3_intfloat_multilingual_e5_large,acm_Arab,ita_Latn,0.9980237154150198,1.0039525691699605
ensemble_jinaai_jina_embeddings_v3_intfloat_multilingual_e5_large,acm_Arab,nld_Latn,0.9972826086956522,1.006916996047431
ensemble_jinaai_jina_embeddings_v3_intfloat_multilingual_e5_large,acm_Arab,pol_Latn,0.997859025032938,1.004940711462451
