model,source_lang,target_lang,MRR,avg_rank
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,ace_Latn,ace_Latn,1.0,1.0
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,ace_Latn,ceb_Latn,0.6510243713313449,34.801383399209485
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,ace_Latn,eng_Latn,0.7026305016570258,28.56422924901186
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,ace_Latn,jav_Latn,0.7172593221430521,29.56422924901186
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,ace_Latn,por_Latn,0.6276833679385784,50.05632411067194
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,ace_Latn,rus_Cyrl,0.6016529396887648,50.26185770750988
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,ace_Latn,war_Latn,0.6775266383114441,36.55731225296443
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,acm_Arab,bul_Cyrl,0.8210251680758603,5.980237154150197
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,acm_Arab,ces_Latn,0.7862515985161492,6.633399209486166
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,acm_Arab,dan_Latn,0.7644887890290715,13.647233201581027
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,acm_Arab,deu_Latn,0.858602221063945,4.366600790513834
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,acm_Arab,ell_Grek,0.7349329344331563,11.536561264822137
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,acm_Arab,eng_Latn,0.9277431813168244,1.7124505928853757
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,acm_Arab,fin_Latn,0.6717968043624591,20.85375494071146
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,acm_Arab,fra_Latn,0.8381877049403479,4.611660079051384
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,acm_Arab,heb_Hebr,0.7975848888951285,8.862648221343873
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,acm_Arab,hrv_Latn,0.7938540599119333,7.623517786561265
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,acm_Arab,hun_Latn,0.7866650806522343,8.215415019762846
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,acm_Arab,ind_Latn,0.8192307743846018,6.397233201581027
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,acm_Arab,ita_Latn,0.8457149035459458,5.881422924901186
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,acm_Arab,nld_Latn,0.8058435123778326,8.612648221343873
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,acm_Arab,pol_Latn,0.7823626713921842,7.790513833992095
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,acm_Arab,por_Latn,0.8327714398598294,4.967391304347826
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,acm_Arab,ron_Latn,0.7686230033281545,13.466403162055336
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,acm_Arab,rus_Cyrl,0.8166850955646944,5.3853754940711465
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,acm_Arab,slv_Latn,0.7407888262689285,13.114624505928854
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,acm_Arab,spa_Latn,0.8716506779482007,4.247035573122529
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,acm_Arab,swe_Latn,0.8198018422710485,7.844861660079052
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,acm_Arab,tur_Latn,0.7912903167413287,7.177865612648222
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,acm_Arab,vie_Latn,0.8613712541921257,3.806324110671937
ensemble_intfloat_multilingual_e5_large_Qwen_Qwen3_Embedding_0_6B,aeb_Arab,bos_Latn,0.7392568682165618,14.91403162055336
